Location,Station.Number,Date,Species,Number,ResTotalCatchID
Little Potato Slough,E54242,2002-05-01,BG,9,4964
Little Potato Slough,E54242,2002-05-01,SQ,1,4965
Little Potato Slough,E54242,2002-05-01,BCR,1,4966
Sacramento River,W16111,2002-05-08,LMP,2,4967
Sacramento River,W16111,2002-05-08,CP,3,4968
Sacramento River,W16111,2002-05-08,KS,3,4969
Sacramento River,W16111,2002-05-08,SB,7,4970
Sacramento River,W16111,2002-05-08,DS,1,4971
Sacramento River,W16111,2002-05-08,SQ,3,4972
Sacramento River,W16111,2002-05-08,WC,1,4973
Sacramento River,W16111,2002-05-08,TP,2,4974
Sacramento River,W16111,2002-05-08,WSU,2,4975
Discovery Bay,S28762,2002-05-09,CP,4,4976
Discovery Bay,S28762,2002-05-09,GSH,3,4977
Discovery Bay,S28762,2002-05-09,GSF,2,4978
Discovery Bay,S28762,2002-05-09,LMB,10,4979
Discovery Bay,S28762,2002-05-09,BG,16,4980
Discovery Bay,S28762,2002-05-09,MSS,8,4981
Discovery Bay,S28762,2002-05-09,RSF,1,4982
Discovery Bay,S28762,2002-05-09,CCF,2,4983
Discovery Bay,S28762,2002-05-09,BCR,1,4984
Discovery Bay,S28712,2002-05-09,TFS,37,4985
Discovery Bay,S28712,2002-05-09,MSS,6,4986
Discovery Bay,S28712,2002-05-09,RSF,1,4987
Discovery Bay,S28712,2002-05-09,SB,1,4988
Discovery Bay,S28712,2002-05-09,LMB,3,4989
Discovery Bay,S28712,2002-05-09,BG,27,4990
Discovery Bay,S28712,2002-05-09,LP,3,4991
Fourteenmile Slough,E05261,2002-05-13,CP,2,4993
Fourteenmile Slough,E05261,2002-05-13,RSF,11,4994
Fourteenmile Slough,E05261,2002-05-13,BG,9,4995
Fourteenmile Slough,E05261,2002-05-13,BCR,1,4996
Fourteenmile Slough,E05261,2002-05-13,GSH,1,4997
Fourteenmile Slough,E05261,2002-05-13,TFS,1,4998
Fourteenmile Slough,E05262,2002-05-13,CP,11,4999
Fourteenmile Slough,E05262,2002-05-13,BG,8,5000
Fourteenmile Slough,E05262,2002-05-13,GSH,1,5001
Fourteenmile Slough,E05262,2002-05-13,TFS,6,5002
Fourteenmile Slough,E05262,2002-05-13,LMB,4,5003
Fourteenmile Slough,E05262,2002-05-13,BCR,1,5004
Fourteenmile Slough,E05262,2002-05-13,RSF,7,5005
Fourteenmile Slough,E05262,2002-05-13,WM,1,5006
Little Connection Slough,C29311,2002-05-13,CP,3,5007
Little Connection Slough,C29311,2002-05-13,WSU,3,5008
Little Connection Slough,C29311,2002-05-13,GSH,5,5009
Little Connection Slough,C29311,2002-05-13,CCF,1,5010
Little Connection Slough,C29311,2002-05-13,LMB,18,5011
Little Connection Slough,C29311,2002-05-13,BG,13,5012
Little Connection Slough,C29311,2002-05-13,RSF,14,5013
Little Connection Slough,C29311,2002-05-13,WC,1,5014
Little Connection Slough,C29311,2002-05-13,LP,1,5015
Little Connection Slough,C29311,2002-05-13,PSC,10,5016
Liberty Cut,N07552,2002-05-14,CP,6,5017
Liberty Cut,N07552,2002-05-14,SBF,1,5018
Liberty Cut,N07552,2002-05-14,SB,2,5019
Liberty Cut,N07552,2002-05-14,WC,20,5020
Liberty Cut,N07552,2002-05-14,BCR,2,5021
Liberty Cut,N07552,2002-05-14,LMB,1,5022
Liberty Cut,N07552,2002-05-14,WCR,1,5023
Liberty Cut,N07552,2002-05-14,TFS,2,5024
Snodgrass Slough,E24752,2002-05-16,CP,5,5025
Snodgrass Slough,E24752,2002-05-16,WSU,9,5026
Snodgrass Slough,E24752,2002-05-16,TFS,10,5027
Snodgrass Slough,E24752,2002-05-16,GSH,1,5028
Snodgrass Slough,E24752,2002-05-16,CCF,1,5029
Snodgrass Slough,E24752,2002-05-16,LMB,11,5030
Snodgrass Slough,E24752,2002-05-16,RSF,8,5031
Snodgrass Slough,E24752,2002-05-16,BG,7,5032
Broad Slough,W28142,2002-05-21,CP,2,5033
Broad Slough,W28142,2002-05-21,WSU,1,5034
Broad Slough,W28142,2002-05-21,TP,1,5035
Broad Slough,W28142,2002-05-21,SB,4,5036
Old River,S81862,2002-05-22,CP,13,5047
Old River,S81862,2002-05-22,LMB,30,5048
Old River,S81862,2002-05-22,CCF,15,5049
Old River,S81862,2002-05-22,GSH,26,5050
Old River,S81862,2002-05-22,MSS,8,5051
Old River,S81862,2002-05-22,TFS,7,5052
Old River,S81862,2002-05-22,RSF,16,5053
Old River,S81862,2002-05-22,BG,171,5054
Old River,S81862,2002-05-22,LP,1,5055
Old River,S81862,2002-05-22,GF,1,5056
Old River,S81862,2002-05-22,WC,7,5057
Middle River,S50752,2002-04-30,MSS,26,5058
Middle River,S50752,2002-04-30,TFS,27,5059
Middle River,S50752,2002-04-30,GSH,5,5060
Middle River,S50752,2002-04-30,LMB,26,5061
Middle River,S50752,2002-04-30,BG,12,5062
Middle River,S50752,2002-04-30,RSF,9,5063
Grant Line Canal,S65211,2002-04-30,CP,7,5064
Grant Line Canal,S65211,2002-04-30,LMB,15,5065
Grant Line Canal,S65211,2002-04-30,RSF,3,5066
Grant Line Canal,S65211,2002-04-30,BG,164,5067
Grant Line Canal,S65211,2002-04-30,SB,3,5068
Grant Line Canal,S65211,2002-04-30,WSU,5,5069
Grant Line Canal,S65211,2002-04-30,CCF,4,5070
Grant Line Canal,S65211,2002-04-30,TFS,8,5071
Grant Line Canal,S65211,2002-04-30,MSS,2,5072
Grant Line Canal,S65211,2002-04-30,GSH,23,5073
Grant Line Canal,S65211,2002-04-30,TP,1,5074
Grant Line Canal,S65211,2002-04-30,WC,4,5075
Grant Line Canal,S65211,2002-04-30,PSC,1,5076
Connection Slough,C57862,2002-05-30,GSH,4,5077
Connection Slough,C57862,2002-05-30,BG,6,5078
Connection Slough,C57862,2002-05-30,RSF,8,5079
Connection Slough,C57862,2002-05-30,LMB,11,5080
Empire Cut,C14661,2002-05-30,LMB,21,5081
Empire Cut,C14661,2002-05-30,RSF,2,5082
Empire Cut,C14661,2002-05-30,BG,14,5083
Empire Cut,C14661,2002-05-30,WM,1,5084
Empire Cut,C14661,2002-05-30,WC,3,5085
Middle River,S34631,2002-05-30,LMB,14,5086
Middle River,S34631,2002-05-30,BG,5,5087
Middle River,S34631,2002-05-30,RSF,11,5088
Middle River,S34631,2002-05-30,WC,2,5089
Middle River,S34631,2002-05-30,GSH,1,5090
Middle River,S34631,2002-05-30,BCR,1,5091
Middle River,S34631,2002-05-30,GMB,1,5092
Middle River,S34662,2002-05-30,BG,18,5093
Middle River,S34662,2002-05-30,RSF,3,5094
Middle River,S34662,2002-05-30,LMB,9,5095
Middle River,S34662,2002-05-30,TP,1,5096
Middle River,S34662,2002-05-30,GSH,3,5097
Middle River,S34662,2002-05-30,CP,2,5098
Lindsey Slough,N26542,2002-05-31,CP,2,5099
Lindsey Slough,N26542,2002-05-31,GF,2,5100
Lindsey Slough,N26542,2002-05-31,WC,1,5101
Lindsey Slough,N26542,2002-05-31,SH,3,5102
Lindsey Slough,N26542,2002-05-31,BCR,1,5103
Lindsey Slough,N26542,2002-05-31,WCR,2,5104
Lindsey Slough,N26542,2002-05-31,CCF,2,5106
Lindsey Slough,N26542,2002-05-31,LMB,1,5107
Lindsey Slough,N26542,2002-05-31,TFS,5,5108
Lindsey Slough,N26542,2002-05-31,MSS,3,5109
Lindsey Slough,N26542,2002-05-31,SBF,1,5110
Cache Slough,N57511,2002-06-03,CP,4,5111
Cache Slough,N57511,2002-06-03,SQ,4,5112
Cache Slough,N57511,2002-06-03,YFG,17,5113
Cache Slough,N57511,2002-06-03,TP,10,5114
Cache Slough,N57511,2002-06-03,PSC,2,5115
Cache Slough,N57511,2002-06-03,DS,1,5116
Cache Slough,N57511,2002-06-03,SSG,1,5117
Prospect Slough,N33552,2002-06-03,CP,21,5118
Prospect Slough,N33552,2002-06-03,MSS,1,5119
Prospect Slough,N33552,2002-06-03,SQ,4,5120
Prospect Slough,N33552,2002-06-03,TFS,1,5121
Prospect Slough,N33552,2002-06-03,SB,1,5122
Prospect Slough,N33552,2002-06-03,TP,3,5123
Prospect Slough,N33552,2002-06-03,CCF,1,5124
Prospect Slough,N33552,2002-06-03,SH,1,5125
Headreach Cutoff,C46662,2002-06-04,LMB,29,5126
Headreach Cutoff,C46662,2002-06-04,RSF,24,5127
Headreach Cutoff,C46662,2002-06-04,GSH,8,5128
Headreach Cutoff,C46662,2002-06-04,TFS,7,5129
Headreach Cutoff,C46662,2002-06-04,TP,11,5130
Headreach Cutoff,C46662,2002-06-04,BG,2,5131
Headreach Cutoff,C46662,2002-06-04,LP,1,5132
Headreach Cutoff,C46662,2002-06-04,SQ,1,5133
Headreach Cutoff,C46662,2002-06-04,CP,3,5134
Headreach Cutoff,C46662,2002-06-04,PSC,1,5135
Headreach Cutoff,C46662,2002-06-04,MSS,1,5136
Potato Slough,C21262,2002-06-04,LMB,8,5137
Potato Slough,C21262,2002-06-04,SB,2,5138
Potato Slough,C21262,2002-06-04,RSF,3,5139
Potato Slough,C21262,2002-06-04,BG,2,5140
Potato Slough,C21262,2002-06-04,GSH,10,5141
Potato Slough,C21262,2002-06-04,WSU,6,5142
Potato Slough,C21262,2002-06-04,CP,1,5143
Potato Slough,C21262,2002-06-04,SQ,1,5144
Potato Slough,C21262,2002-06-04,WC,1,5145
Potato Slough,C21262,2002-06-04,TP,2,5146
Potato Slough,C21262,2002-06-04,TFS,1,5147
Potato Slough,C21262,2002-06-04,YFG,2,5148
Old River,C55062,2002-06-04,BG,9,5149
Old River,C55062,2002-06-04,TP,29,5150
Old River,C55062,2002-06-04,RSF,11,5151
Old River,C55062,2002-06-04,LMB,7,5152
Old River,C55062,2002-06-04,GSH,1,5153
Old River,C55062,2002-06-04,WC,1,5154
Old River,C55062,2002-06-04,CP,1,5155
San Joaquin River,C69752,2002-06-04,LMB,12,5156
San Joaquin River,C69752,2002-06-04,RSF,11,5157
San Joaquin River,C69752,2002-06-04,SB,2,5158
San Joaquin River,C69752,2002-06-04,BG,13,5159
San Joaquin River,C69752,2002-06-04,YFG,1,5160
San Joaquin River,C69752,2002-06-04,WM,1,5161
San Joaquin River,C69752,2002-06-04,WC,4,5162
San Joaquin River,C69752,2002-06-04,GSH,2,5163
San Joaquin River,C69752,2002-06-04,CP,1,5164
Gallagher Slough,W26862,2002-06-05,TP,4,5165
Gallagher Slough,W26862,2002-06-05,LMB,2,5166
Gallagher Slough,W26862,2002-06-05,RSF,4,5167
Gallagher Slough,W26862,2002-06-05,SQ,1,5168
Gallagher Slough,W26862,2002-06-05,WSU,2,5169
Gallagher Slough,W26862,2002-06-05,CP,1,5170
Gallagher Slough,W26862,2002-06-05,SSG,1,5171
Gallagher Slough,W26842,2002-06-05,LMB,1,5172
Sacramento River,W20841,2002-06-05,SQ,2,5173
Sacramento River,W20841,2002-06-05,TP,29,5174
Sacramento River,W20841,2002-06-05,LMB,5,5175
Sacramento River,W20841,2002-06-05,ST,2,5176
Sacramento River,W20841,2002-06-05,SH,1,5177
Sacramento River,W20841,2002-06-05,CP,2,5178
Sacramento River,W20841,2002-06-05,WSU,2,5179
Shima Tract,E86461,2002-06-06,LMB,13,5180
Shima Tract,E86461,2002-06-06,TFS,18,5181
Shima Tract,E86461,2002-06-06,GSH,11,5182
Shima Tract,E86461,2002-06-06,WC,26,5183
Shima Tract,E86461,2002-06-06,SB,1,5184
Shima Tract,E86461,2002-06-06,BG,42,5185
Shima Tract,E86461,2002-06-06,RSF,9,5186
Shima Tract,E86461,2002-06-06,CP,2,5187
Shima Tract,E86461,2002-06-06,CCF,2,5188
Shima Tract,E86461,2002-06-06,LP,1,5189
Shima Tract,E86461,2002-06-06,WM,1,5190
Shima Tract,E78732,2002-06-06,RSF,37,5191
Shima Tract,E78732,2002-06-06,BG,99,5192
Shima Tract,E78732,2002-06-06,LMB,11,5193
Shima Tract,E78732,2002-06-06,BB,2,5194
Shima Tract,E78732,2002-06-06,GSH,2,5195
Shima Tract,E78732,2002-06-06,WM,5,5196
Shima Tract,E78732,2002-06-06,GF,3,5197
Shima Tract,E78732,2002-06-06,CP,2,5198
Fourteenmile Slough,E05061,2002-06-06,CP,13,5199
Fourteenmile Slough,E05061,2002-06-06,GF,1,5200
Fourteenmile Slough,E05061,2002-06-06,RSF,57,5201
Fourteenmile Slough,E05061,2002-06-06,GSH,12,5202
Fourteenmile Slough,E05061,2002-06-06,BG,60,5203
Fourteenmile Slough,E05061,2002-06-06,WM,10,5204
Fourteenmile Slough,E05061,2002-06-06,BCR,3,5205
Fourteenmile Slough,E05061,2002-06-06,TFS,3,5206
Fourteenmile Slough,E05061,2002-06-06,LMB,13,5207
Fourteenmile Slough,E05061,2002-06-06,WC,19,5208
Fourteenmile Slough,E05061,2002-06-06,BB,1,5209
Paradise Cut,S82952,2002-06-10,TFS,2,5210
Paradise Cut,S82952,2002-06-10,BG,51,5211
Paradise Cut,S82952,2002-06-10,CCF,2,5212
Paradise Cut,S82952,2002-06-10,LMB,9,5213
Paradise Cut,S82952,2002-06-10,GSH,2,5214
Paradise Cut,S82952,2002-06-10,CP,3,5215
Paradise Cut,S82952,2002-06-10,WC,6,5216
Paradise Cut,S82952,2002-06-10,WM,2,5217
San Joaquin River,S40911,2002-06-17,CP,9,5218
San Joaquin River,S40911,2002-06-17,LMB,23,5219
San Joaquin River,S40911,2002-06-17,SB,1,5220
San Joaquin River,S40911,2002-06-17,RSF,1,5221
San Joaquin River,S40911,2002-06-17,BG,18,5222
San Joaquin River,S40911,2002-06-17,TFS,33,5223
San Joaquin River,S40911,2002-06-17,WC,15,5224
White Slough,E61931,2002-06-12,LMB,23,5225
White Slough,E61931,2002-06-12,BG,19,5226
White Slough,E61931,2002-06-12,RSF,12,5227
White Slough,E61931,2002-06-12,BB,1,5228
White Slough,E61931,2002-06-12,WM,1,5229
Broad Slough,W28142,2002-05-21,ST,2,5231
Lindsey Slough,N26542,2002-05-31,SB,2,5233
Old River,S11611,2002-06-28,LMB,9,5234
Old River,S11611,2002-06-28,WC,3,5235
Old River,S11611,2002-06-28,TFS,3,5236
Old River,S11611,2002-06-28,GSF,2,5237
Old River,S11611,2002-06-28,BG,2,5238
Potato Slough,C21742,2002-07-02,CP,1,5239
Potato Slough,C21742,2002-07-02,LMB,19,5240
Potato Slough,C21742,2002-07-02,RSF,10,5241
Potato Slough,C21742,2002-07-02,TP,29,5242
Potato Slough,C21742,2002-07-02,BG,6,5243
Potato Slough,C21742,2002-07-02,WC,2,5244
Potato Slough,C21742,2002-07-02,BB,2,5245
Potato Slough,C21742,2002-07-02,GSH,9,5246
San Joaquin River,C36762,2002-07-03,RSF,7,5247
San Joaquin River,C36762,2002-07-03,SB,1,5248
San Joaquin River,C36762,2002-07-03,LMB,12,5249
San Joaquin River,C36762,2002-07-03,BG,5,5250
San Joaquin River,C36762,2002-07-03,GSH,2,5251
San Joaquin River,C36762,2002-07-03,TP,1,5252
San Joaquin River,C36762,2002-07-03,CP,1,5253
Calaveras River,E06852,2002-07-08,CP,6,5254
Calaveras River,E06852,2002-07-08,BG,41,5255
Calaveras River,E06852,2002-07-08,RSF,20,5256
Calaveras River,E06852,2002-07-08,LMB,29,5257
Calaveras River,E06852,2002-07-08,BCR,1,5258
Calaveras River,E06852,2002-07-08,GSH,3,5259
Calaveras River,E06852,2002-07-08,CCF,3,5260
Calaveras River,E06852,2002-07-08,WC,13,5261
Sacramento River,W25642,2002-07-10,CP,2,5262
Sacramento River,W25642,2002-07-10,SB,1,5263
Sacramento River,W25642,2002-07-10,LMB,1,5264
Snodgrass Slough,E24562,2002-07-11,RSF,15,5265
Snodgrass Slough,E24562,2002-07-11,BG,27,5266
Snodgrass Slough,E24562,2002-07-11,GSH,16,5267
Snodgrass Slough,E24562,2002-07-11,LMB,10,5268
Snodgrass Slough,E24562,2002-07-11,BB,1,5269
Snodgrass Slough,E24562,2002-07-11,CP,4,5270
Snodgrass Slough,E24562,2002-07-11,WSU,3,5271
Snodgrass Slough,E24562,2002-07-11,AS,3,5272
Mokelumne River,E37951,2002-07-12,WSU,24,5273
Mokelumne River,E37951,2002-07-12,CP,1,5274
Mokelumne River,E37951,2002-07-12,LMB,8,5275
Mokelumne River,E37951,2002-07-12,BG,7,5276
Mokelumne River,E37951,2002-07-12,RSF,3,5277
Mokelumne River,E37951,2002-07-12,SB,2,5278
Mokelumne River,E37951,2002-07-12,SMB,2,5279
Mokelumne River,E37951,2002-07-12,CCF,3,5280
Mokelumne River,E37951,2002-07-12,YFG,1,5281
Mokelumne River,E37951,2002-07-12,SQ,1,5282
False River,C33351,2002-07-15,LMB,19,5283
False River,C33351,2002-07-15,SB,9,5284
False River,C33351,2002-07-15,SQ,4,5285
False River,C33351,2002-07-15,RSF,4,5286
False River,C33351,2002-07-15,CP,1,5287
Rock Slough,C82562,2002-07-17,BCR,3,5288
Rock Slough,C82562,2002-07-17,GSH,12,5289
Rock Slough,C82562,2002-07-17,RSF,27,5290
Rock Slough,C82562,2002-07-17,BG,22,5291
Rock Slough,C82562,2002-07-17,TFS,1,5292
Rock Slough,C82562,2002-07-17,LMB,13,5293
Rock Slough,C82562,2002-07-17,TP,1,5294
Rock Slough,C82562,2002-07-17,WM,1,5295
Rock Slough,C82562,2002-07-17,CP,1,5296
Mokelumne River South Fork,E41561,2002-07-18,CP,8,5297
Mokelumne River South Fork,E41561,2002-07-18,WSU,6,5298
Mokelumne River South Fork,E41561,2002-07-18,RSF,14,5299
Mokelumne River South Fork,E41561,2002-07-18,BG,10,5300
Mokelumne River South Fork,E41561,2002-07-18,LMB,13,5301
Mokelumne River South Fork,E41561,2002-07-18,GSH,1,5302
Mokelumne River South Fork,E41561,2002-07-18,AS,2,5303
Mokelumne River South Fork,E41561,2002-07-18,SMB,1,5304
Mokelumne River South Fork,E41561,2002-07-18,MSS,1,5305
Mokelumne River South Fork,E41561,2002-07-18,CCF,2,5306
Mokelumne River South Fork,E41561,2002-07-18,YFG,2,5307
West Canal,S49511,2002-07-19,LMB,2,5308
West Canal,S49511,2002-07-19,RSF,1,5309
West Canal,S49511,2002-07-19,BG,4,5310
West Canal,S49511,2002-07-19,WC,1,5311
West Canal,S49511,2002-07-19,SB,2,5312
Old River,S44762,2002-07-22,CP,1,5313
Old River,S44762,2002-07-22,WSU,1,5314
Old River,S44762,2002-07-22,LMB,22,5315
Old River,S44762,2002-07-22,RSF,10,5316
Old River,S44762,2002-07-22,GSH,6,5317
Old River,S44762,2002-07-22,BG,15,5318
Old River,S44762,2002-07-22,YFG,2,5319
Old River,S44762,2002-07-22,SB,1,5320
Old River,S75211,2002-07-26,WC,56,5321
Old River,S75211,2002-07-26,LMB,37,5322
Old River,S75211,2002-07-26,TFS,10,5323
Old River,S75211,2002-07-26,GMB,1,5324
Old River,S75211,2002-07-26,RSF,8,5325
Old River,S75211,2002-07-26,BG,40,5326
Old River,S75211,2002-07-26,SB,1,5327
Old River,S75211,2002-07-26,CCF,6,5328
Old River,S75211,2002-07-26,GSF,6,5329
Old River,S75211,2002-07-26,GSH,2,5330
Old River,S75211,2002-07-26,WSU,3,5331
Old River,S75211,2002-07-26,CP,7,5332
Liberty Cut,N05652,2002-07-29,BCR,2,5333
Liberty Cut,N05652,2002-07-29,SB,1,5334
Liberty Cut,N05652,2002-07-29,WC,3,5335
Liberty Cut,N05652,2002-07-29,SQ,1,5336
Liberty Cut,N05652,2002-07-29,CP,3,5337
Sacramento River,W16763,2002-07-30,DS,6,5338
Sacramento River,W16763,2002-07-30,AS,1,5339
Sacramento River,W16763,2002-07-30,WSU,2,5340
Sacramento River,W16763,2002-07-30,CP,1,5341
Sacramento River,W16763,2002-07-30,LMB,1,5342
Sacramento River,W16763,2002-07-30,TP,1,5343
Sacramento River,W16763,2002-07-30,CCF,1,5344
Sacramento River,W16763,2002-07-30,SQ,1,5345
Sacramento River,W16763,2002-07-30,TFS,2,5346
Miner Slough,N37411,2002-07-31,SMB,13,5347
Miner Slough,N37411,2002-07-31,LMB,2,5348
Miner Slough,N37411,2002-07-31,TP,7,5349
Miner Slough,N37411,2002-07-31,SPB,1,5350
Miner Slough,N37411,2002-07-31,YFG,14,5351
Miner Slough,N37411,2002-07-31,AS,1,5352
Miner Slough,N37411,2002-07-31,WSU,5,5353
Sacramento River,N66011,2002-08-01,WSU,3,5354
Sacramento River,N66011,2002-08-01,CP,3,5355
Sacramento River,N66011,2002-08-01,SMB,9,5356
Sacramento River,N66011,2002-08-01,SB,1,5357
Sacramento River,N66011,2002-08-01,YFG,7,5358
Sacramento River,N66011,2002-08-01,TP,14,5359
Sacramento River,N66011,2002-08-01,TFS,1,5360
Sacramento River,N66011,2002-08-01,MSS,1,5361
Fourteenmile Slough,E85232,2002-08-02,CP,3,5362
Fourteenmile Slough,E85232,2002-08-02,BG,43,5363
Fourteenmile Slough,E85232,2002-08-02,BCR,6,5364
Fourteenmile Slough,E85232,2002-08-02,LMB,13,5365
Fourteenmile Slough,E85232,2002-08-02,WM,5,5366
Fourteenmile Slough,E85232,2002-08-02,RSF,5,5367
Fourteenmile Slough,E85232,2002-08-02,YFG,4,5368
Fourteenmile Slough,E85232,2002-08-02,WC,1,5369
Fourteenmile Slough,E85232,2002-08-02,CCF,1,5370
Fourteenmile Slough,E85232,2002-08-02,GSH,2,5371
White Slough,E57731,2002-08-05,RSF,31,5372
White Slough,E57731,2002-08-05,BG,35,5373
White Slough,E57731,2002-08-05,LMB,19,5374
White Slough,E57731,2002-08-05,WM,4,5375
White Slough,E57731,2002-08-05,GSF,2,5376
Headreach Cutoff,C98762,2002-08-07,CP,1,5377
Headreach Cutoff,C98762,2002-08-07,RSF,30,5378
Headreach Cutoff,C98762,2002-08-07,BG,27,5379
Headreach Cutoff,C98762,2002-08-07,GSH,23,5380
Headreach Cutoff,C98762,2002-08-07,LMB,77,5381
Headreach Cutoff,C98762,2002-08-07,TP,2,5382
Headreach Cutoff,C98762,2002-08-07,WM,1,5383
Headreach Cutoff,C98762,2002-08-07,BB,2,5384
Headreach Cutoff,C98762,2002-08-07,BCR,1,5385
Headreach Cutoff,C98762,2002-08-07,YFG,3,5386
Headreach Cutoff,C98762,2002-08-07,CCF,1,5387
Headreach Cutoff,C98762,2002-08-07,GF,1,5388
Mokelumne River North Fork,N72011,2002-08-09,CP,2,5389
Mokelumne River North Fork,N72011,2002-08-09,WSU,6,5390
Mokelumne River North Fork,N72011,2002-08-09,SB,1,5391
Mokelumne River North Fork,N72011,2002-08-09,SPB,4,5392
Mokelumne River North Fork,N72011,2002-08-09,LMB,9,5393
Mokelumne River North Fork,N72011,2002-08-09,RSF,1,5394
Mokelumne River North Fork,N72011,2002-08-09,AS,1,5395
Mokelumne River South Fork,E50211,2002-08-09,CP,1,5396
Mokelumne River South Fork,E50211,2002-08-09,WSU,3,5397
Mokelumne River South Fork,E50211,2002-08-09,AS,3,5398
Mokelumne River South Fork,E50211,2002-08-09,BG,12,5399
Mokelumne River South Fork,E50211,2002-08-09,RSF,10,5400
Mokelumne River South Fork,E50211,2002-08-09,LMB,4,5401
Mokelumne River South Fork,E50211,2002-08-09,LP,1,5402
Grant Line Canal,S59311,2002-08-12,CP,3,5403
Grant Line Canal,S59311,2002-08-12,WC,10,5404
Grant Line Canal,S59311,2002-08-12,RSF,5,5405
Grant Line Canal,S59311,2002-08-12,BG,12,5406
Grant Line Canal,S59311,2002-08-12,LMB,2,5407
Grant Line Canal,S59342,2002-08-12,CP,2,5408
Grant Line Canal,S59342,2002-08-12,WC,2,5409
Grant Line Canal,S59342,2002-08-12,RSF,2,5410
Grant Line Canal,S59342,2002-08-12,BG,2,5411
Grant Line Canal,S59342,2002-08-12,LMB,4,5412
Grant Line Canal,S59342,2002-08-12,CCF,1,5413
Grant Line Canal,S59342,2002-08-12,GSH,2,5414
Sacramento River,W16742,2002-08-13,CP,1,5415
Sacramento River,W16742,2002-08-13,LMB,1,5416
Sacramento River,W16742,2002-08-13,SB,2,5417
Sacramento River,W16742,2002-08-13,CCF,1,5418
Sacramento River,W16742,2002-08-13,YFG,1,5419
Sacramento River,W16742,2002-08-13,MSS,1,5420
White Slough,E60862,2002-08-14,CP,4,5421
White Slough,E60862,2002-08-14,LMB,37,5422
White Slough,E60862,2002-08-14,BG,21,5423
White Slough,E60862,2002-08-14,WM,2,5424
White Slough,E60862,2002-08-14,GSH,4,5425
White Slough,E60862,2002-08-14,RSF,4,5426
White Slough,E60862,2002-08-14,BCR,1,5427
White Slough,E60862,2002-08-14,SBF,1,5428
Mokelumne River South Fork,E49511,2002-03-20,BG,8,5429
Discovery Bay,S28712,2002-05-09,SSC,1,5430
San Joaquin River,W43711,2002-08-16,SQ,1,5431
San Joaquin River,W43711,2002-08-16,LMB,7,5432
San Joaquin River,W43711,2002-08-16,SB,6,5433
San Joaquin River,W43711,2002-08-16,WSU,5,5434
San Joaquin River,C30642,2002-08-20,CP,1,5435
San Joaquin River,C30642,2002-08-20,RSF,7,5436
San Joaquin River,C30642,2002-08-20,LMB,6,5437
San Joaquin River,C30642,2002-08-20,BG,1,5438
San Joaquin River,C30642,2002-08-20,SB,3,5439
San Joaquin River,C30642,2002-08-20,MSS,1,5440
Potato Slough,C20742,2002-08-22,WC,1,5441
Dissapointment Slough,C20742,2002-08-22,GSH,11,5442
Potato Slough,C20742,2002-08-22,TP,1,5443
Potato Slough,C20742,2002-08-22,BG,1,5444
Potato Slough,C20742,2002-08-22,LMB,4,5445
Potato Slough,C20742,2002-08-22,RSF,1,5446
Potato Slough,C20742,2002-08-22,WSU,2,5447
Potato Slough,C20742,2002-08-22,CP,2,5448
Holland Cut,C69262,2002-08-27,LMB,19,5449
Holland Cut,C69262,2002-08-27,RSF,6,5450
Holland Cut,C69262,2002-08-27,GSH,1,5451
Holland Cut,C69262,2002-08-27,YFG,3,5452
Holland Cut,C69262,2002-08-27,BG,1,5453
Old River,S89921,2002-08-28,GSH,12,5454
Old River,S89921,2002-08-28,TFS,3,5455
Old River,S89921,2002-08-28,BG,15,5456
Old River,S89921,2002-08-28,LMB,15,5457
Old River,S89921,2002-08-28,RSF,4,5458
Old River,S89921,2002-08-28,GMB,1,5459
Old River,S89921,2002-08-28,CCF,4,5460
Old River,S89921,2002-08-28,WC,4,5461
Old River,S89921,2002-08-28,YFG,1,5462
Old River,S89921,2002-08-28,CP,4,5463
Old River,S21911,2002-09-03,BG,13,5464
Old River,S21911,2002-09-03,LMB,21,5465
Old River,S21911,2002-09-03,RSF,16,5466
Old River,S21911,2002-09-03,YFG,2,5467
Old River,S21911,2002-09-03,CCF,1,5468
Old River,S21911,2002-09-03,WC,1,5469
Steamboat Slough,N53211,2002-12-02,LMB,2,5470
Steamboat Slough,N53211,2002-12-02,BG,1,5471
Steamboat Slough,N53211,2002-12-02,YFG,4,5472
Mayberry Cut,W38762,2002-12-02,SB,1,5473
Old River,S93651,2002-12-03,CP,3,5474
Old River,S93651,2002-12-03,TFS,732,5475
Old River,S93651,2002-12-03,BG,167,5476
